config,run_name,pattern,rate,seed,mode,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
experiments/configs/round1/era5_direct_medium_r60_s44.yaml,era5_direct_medium_r60_s44,medium,0.6,44,linear,0.20418450236320496,0.2710058391094208,0.6805372834205627,0.8326375484466553,0.5038528442382812,0.8365440368652344,0.2244054079055786,0.3536079227924347,0.2750229239463806,0.38582009077072144,0.37760061025619507,0.5359230637550354
experiments/configs/round1/era5_direct_short_r20_s42.yaml,era5_direct_short_r20_s42,short,0.2,42,none,0.20724056661128998,0.27538031339645386,0.7080379128456116,0.8997607827186584,0.5202462673187256,0.9000810980796814,0.21709252893924713,0.3577466309070587,0.2855882942676544,0.41336214542388916,0.3876411020755768,0.5692662000656128
experiments/configs/round1/era5_direct_short_r20_s42.yaml,era5_direct_short_r20_s42,short,0.2,42,mean_bias,0.20514214038848877,0.2729991376399994,0.6910775899887085,0.8792877793312073,0.5141785740852356,0.8493790030479431,0.21964432299137115,0.35389643907546997,0.27429208159446716,0.3847859501838684,0.3808669447898865,0.5480696558952332
experiments/configs/round1/era5_direct_short_r20_s42.yaml,era5_direct_short_r20_s42,short,0.2,42,linear,0.20429079234600067,0.2714243531227112,0.6782318353652954,0.8303555250167847,0.5105980634689331,0.8512604236602783,0.22338709235191345,0.3532988429069519,0.27450335025787354,0.3847985863685608,0.37820225954055786,0.5382275581359863
experiments/configs/round1/era5_direct_short_r20_s43.yaml,era5_direct_short_r20_s43,short,0.2,43,none,0.20713211596012115,0.2764355540275574,0.7124597430229187,0.904144823551178,0.5159501433372498,0.8962463140487671,0.21867981553077698,0.359459787607193,0.2869395315647125,0.4153188467025757,0.3882322609424591,0.5703210830688477
experiments/configs/round1/era5_direct_short_r20_s43.yaml,era5_direct_short_r20_s43,short,0.2,43,mean_bias,0.20476794242858887,0.27379775047302246,0.6950547695159912,0.8832084536552429,0.5107177495956421,0.8458585143089294,0.22113913297653198,0.3554996848106384,0.27656611800193787,0.38763493299484253,0.3816491663455963,0.5491998791694641
experiments/configs/round1/era5_direct_short_r20_s43.yaml,era5_direct_short_r20_s43,short,0.2,43,linear,0.204254150390625,0.2726031243801117,0.6805295944213867,0.8324851393699646,0.5062946081161499,0.8471261858940125,0.22487567365169525,0.3549026846885681,0.2767755091190338,0.38764524459838867,0.3785459101200104,0.5389524698257446
experiments/configs/round1/era5_direct_short_r20_s44.yaml,era5_direct_short_r20_s44,short,0.2,44,none,0.20646075904369354,0.27447280287742615,0.7111049890518188,0.9032663106918335,0.5151161551475525,0.885530412197113,0.2190651148557663,0.3597981333732605,0.2866404354572296,0.4141005575656891,0.38767749071121216,0.5674336552619934
experiments/configs/round1/era5_direct_short_r20_s44.yaml,era5_direct_short_r20_s44,short,0.2,44,mean_bias,0.2044806033372879,0.2719695270061493,0.6940804123878479,0.8824338912963867,0.5103570818901062,0.83668452501297,0.22143791615962982,0.35584351420402527,0.27592912316322327,0.3861940801143646,0.3812570571899414,0.5466250777244568
experiments/configs/round1/era5_direct_short_r20_s44.yaml,era5_direct_short_r20_s44,short,0.2,44,linear,0.20395800471305847,0.270699143409729,0.6799915432929993,0.8319664597511292,0.5066283941268921,0.8376738429069519,0.22518715262413025,0.35524651408195496,0.27613893151283264,0.3862076997756958,0.37838083505630493,0.5363587141036987
experiments/configs/round1/era5_direct_short_r40_s42.yaml,era5_direct_short_r40_s42,short,0.4,42,none,0.20655712485313416,0.2749341130256653,0.7102004885673523,0.9023728370666504,0.5176301598548889,0.8950650095939636,0.21869157254695892,0.35860708355903625,0.2872793674468994,0.41659799218177795,0.3880717158317566,0.5695154070854187
experiments/configs/round1/era5_direct_short_r40_s42.yaml,era5_direct_short_r40_s42,short,0.4,42,mean_bias,0.20483796298503876,0.2727236747741699,0.6932172179222107,0.88200843334198,0.5124675631523132,0.844763457775116,0.22133640944957733,0.35496559739112854,0.2749357521533966,0.38645270466804504,0.38135895133018494,0.5481827855110168
experiments/configs/round1/era5_direct_short_r40_s42.yaml,era5_direct_short_r40_s42,short,0.4,42,linear,0.20417636632919312,0.27147939801216125,0.6800674200057983,0.8324101567268372,0.5087189078330994,0.8464915156364441,0.225046306848526,0.3543972074985504,0.2751633822917938,0.38648369908332825,0.3786344826221466,0.5382524132728577
experiments/configs/round1/era5_direct_short_r40_s43.yaml,era5_direct_short_r40_s43,short,0.4,43,none,0.2077900469303131,0.27703723311424255,0.7115897536277771,0.9032326340675354,0.5169782638549805,0.893699049949646,0.21840816736221313,0.3581584095954895,0.287076473236084,0.41602542996406555,0.38836854696273804,0.5696305632591248
experiments/configs/round1/era5_direct_short_r40_s43.yaml,era5_direct_short_r40_s43,short,0.4,43,mean_bias,0.20566080510616302,0.2746438980102539,0.6949570178985596,0.8828563094139099,0.5122345089912415,0.8434238433837891,0.2210218608379364,0.35452800989151,0.2755262851715088,0.3863813281059265,0.38188010454177856,0.5483666658401489
experiments/configs/round1/era5_direct_short_r40_s43.yaml,era5_direct_short_r40_s43,short,0.4,43,linear,0.20513324439525604,0.2735312283039093,0.6816263198852539,0.8331552147865295,0.5078513026237488,0.8445274233818054,0.22472557425498962,0.3539731800556183,0.2757536768913269,0.3864113688468933,0.37901803851127625,0.5383197069168091
experiments/configs/round1/era5_direct_short_r40_s44.yaml,era5_direct_short_r40_s44,short,0.4,44,none,0.2068670094013214,0.27446791529655457,0.7115952372550964,0.9039002060890198,0.5162590742111206,0.8855715990066528,0.2188006490468979,0.35873788595199585,0.28672900795936584,0.415827214717865,0.3880501985549927,0.567700982093811
experiments/configs/round1/era5_direct_short_r40_s44.yaml,era5_direct_short_r40_s44,short,0.4,44,mean_bias,0.20511777698993683,0.272157222032547,0.6952003836631775,0.8836255669593811,0.5112191438674927,0.8358650803565979,0.22137348353862762,0.35508355498313904,0.2747576832771301,0.3859844207763672,0.381533682346344,0.5465431213378906
