variant,station_id,pattern,mae_mean_mean,mae_mean_std,mae_mean_count,rmse_mean_mean,rmse_mean_std,rmse_mean_count,mae_T_mean,mae_T_std,mae_T_count,mae_RH_mean,mae_RH_std,mae_RH_count,mae_wspd_mean,mae_wspd_std,mae_wspd_count,mae_P_mean,mae_P_std,mae_P_count,mae_q_mean,mae_q_std,mae_q_count,rmse_T_mean,rmse_T_std,rmse_T_count,rmse_RH_mean,rmse_RH_std,rmse_RH_count,rmse_wspd_mean,rmse_wspd_std,rmse_wspd_count,rmse_P_mean,rmse_P_std,rmse_P_count,rmse_q_mean,rmse_q_std,rmse_q_count
sabc_residual,mount_sidley,long,0.3064561386903127,0.004675055056179053,3,0.41841353972752887,0.005347871520835689,3,0.19807910919189453,0.002404488550500668,3,0.5617369612058004,0.008143570861405991,3,0.48796666661898297,0.010532510979875464,3,0.06989585856596629,0.004632335285258099,3,0.21460208296775818,0.003594108074897925,3,0.2520286987225215,0.00397549659629278,3,0.6871437430381775,0.009384890633020277,3,0.7636909683545431,0.009344582604093087,3,0.08843649178743362,0.005923268941554235,3,0.30076781908671063,0.00884926173199668,3
sabc_residual,mount_sidley,medium,0.30654682715733844,0.0033175420387148865,3,0.41913535197575885,0.00230148651066705,3,0.20108682910601297,0.007198613548096212,3,0.5633647441864014,0.010775366340050458,3,0.48237912853558856,0.010348328964888041,3,0.06773822754621506,0.0034454141226716428,3,0.21816527346769968,0.002890704485851981,3,0.2550920446713765,0.007443802844454277,3,0.6899171868960062,0.015652168899785945,3,0.7618251045544943,0.014861594763108488,3,0.08558778961499532,0.004627378666698941,3,0.3032545844713847,0.0030588382102262656,3
sabc_residual,mount_sidley,short,0.30342305699984234,0.004084165183677987,3,0.41851428151130676,0.008293948334655497,3,0.19589305917421976,0.0025128412192699126,3,0.5492838422457377,0.006566976235246211,3,0.48923341433207196,0.00789472060671799,3,0.07185206065575282,0.0019249250701323896,3,0.2108528862396876,0.004982960697291137,3,0.24902641276518503,0.0030899725920375135,3,0.6770854592323303,0.007648019863173639,3,0.7820233305295309,0.021300569686572325,3,0.09017020712296168,0.001882356114587167,3,0.2942659358183543,0.01166319262906325,3
sabc_residual,nico,long,0.17534823715686798,0.00544314472431023,3,0.21555780371030173,0.005281430102415224,3,0.17906244099140167,0.003280448608479286,3,0.3146229088306427,0.006251768073424751,3,0.19622368117173514,0.003027303805160931,3,0.11910423388083775,0.040966574359714784,3,0.06772792339324951,0.008731739702425523,3,0.22893323997656503,0.003573536653658981,3,0.3745895028114319,0.006543114807085926,3,0.25263003011544544,0.0038796977072874956,3,0.13652106374502182,0.039591281078214836,3,0.08511520425478618,0.010448660691514913,3
sabc_residual,nico,medium,0.15370925267537436,0.003940843861863033,3,0.1939641833305359,0.004800295757641578,3,0.17033480604489645,0.0044762584370363805,3,0.23066159586111704,0.034057750450354994,3,0.19878868261973062,0.0030323283180701027,3,0.1111613114674886,0.018756288409336276,3,0.05759985993305842,0.004910809427251423,3,0.2237584094206492,0.005465729767632501,3,0.28458670775095624,0.03700966092092478,3,0.25608821709950763,0.003391232332501107,3,0.13120498756567636,0.017963063895406646,3,0.07418261716763179,0.005361345232375745,3
sabc_residual,nico,short,0.13452454408009848,0.0005435612698890309,3,0.17304857075214386,0.0010333582701692586,3,0.16508816182613373,0.0028571010053170982,3,0.16459636390209198,0.0007381655712738599,3,0.1966339647769928,0.0006585150232419083,3,0.08951054761807124,0.0011345123027399426,3,0.056793663650751114,0.001089303007345582,3,0.21860107282797495,0.0040366613467846,3,0.20866388082504272,0.0011161894192594538,3,0.2547122736771901,0.0007689806431972338,3,0.10983217010895412,0.0017382750384681803,3,0.07343345632155736,0.0016466172224097627,3
sabc_residual,zhongshan,long,0.2740257879098256,0.0027419245788068464,3,0.35451242327690125,0.004453117181477415,3,0.13135682543118796,0.0012435709143488246,3,0.44949642817179364,0.008445805200556373,3,0.4357764720916748,0.004421709787819903,3,0.04453539103269577,0.00028375352801815533,3,0.3089638253053029,0.002773563108890574,3,0.17806708812713623,0.0018526895236409188,3,0.5626165072123209,0.013044233170805525,3,0.5531434019406637,0.0048576056145142295,3,0.056695165733496346,0.0005635782048336613,3,0.42204001545906067,0.005664900136283539,3
sabc_residual,zhongshan,medium,0.2738615969816844,0.002761243422308148,3,0.3548731207847595,0.0038680594069425956,3,0.13920183976491293,0.0047260536280590995,3,0.43632908662160236,0.00485158084056176,3,0.424186646938324,0.005941898547136376,3,0.047376962999502815,0.006790712018093068,3,0.3222134510676066,0.005525474046825551,3,0.1878097951412201,0.00449870641768776,3,0.5476921995480856,0.006955598842473015,3,0.5403184294700623,0.006703047512042456,3,0.060047982881466545,0.008131933445787822,3,0.4384971757729848,0.011416687408576352,3
sabc_residual,zhongshan,short,0.2620211144288381,0.0017144172685992437,3,0.33959818879763287,0.002329838046677391,3,0.13420093059539795,0.0054847629079055,3,0.41230882207552594,0.0008817339218310243,3,0.40683190027872723,0.002900331545063514,3,0.04825288678208987,0.0013837272325598704,3,0.30851104855537415,0.00041979838208755494,3,0.18003815909226736,0.007220377979910976,3,0.5178101062774658,0.001771132929463331,3,0.5202186504999796,0.004018768781892369,3,0.06116559480627378,0.0017586292456241706,3,0.41875845193862915,0.0014687468500980308,3
