run_name,model,variant,pattern,target_pattern,rate,seed,result_path,mae_mean,rmse_mean,mae_T,mae_RH,mae_wspd,mae_P,mae_q,rmse_T,rmse_RH,rmse_wspd,rmse_P,rmse_q,best_epoch
era5_direct_long_r20_s42,era5_direct,,long,,0.2,42,experiments/results/metrics/round1/era5_direct_long_r20_s42/result.json,0.38031941652297974,0.5486143231391907,0.20433710515499115,0.6919001936912537,0.5115327835083008,0.21617379784584045,0.2776532471179962,0.27205100655555725,0.881886899471283,0.8462157249450684,0.35208022594451904,0.3908376097679138,
era5_direct_long_r20_s43,era5_direct,,long,,0.2,43,experiments/results/metrics/round1/era5_direct_long_r20_s43/result.json,0.38003265857696533,0.548224925994873,0.20443563163280487,0.6921833753585815,0.5096611380577087,0.2170063555240631,0.2768767774105072,0.27294719219207764,0.8813884854316711,0.8445955514907837,0.35298097133636475,0.38921236991882324,
era5_direct_long_r20_s44,era5_direct,,long,,0.2,44,experiments/results/metrics/round1/era5_direct_long_r20_s44/result.json,0.37935909628868103,0.5458935499191284,0.20355170965194702,0.6926171183586121,0.5065338015556335,0.21760421991348267,0.27648863196372986,0.27096834778785706,0.8820316195487976,0.8342951536178589,0.35349950194358826,0.38867345452308655,
era5_direct_long_r40_s42,era5_direct,,long,,0.4,42,experiments/results/metrics/round1/era5_direct_long_r40_s42/result.json,0.3814971148967743,0.5487179756164551,0.20361118018627167,0.6930393576622009,0.5126602649688721,0.22151517868041992,0.27665960788726807,0.27011919021606445,0.8824113607406616,0.8451070189476013,0.3566604256629944,0.3892918825149536,
era5_direct_long_r40_s43,era5_direct,,long,,0.4,43,experiments/results/metrics/round1/era5_direct_long_r40_s43/result.json,0.3812417984008789,0.5483930110931396,0.20333819091320038,0.6927381753921509,0.5117118954658508,0.22160130739212036,0.27681946754455566,0.2698625922203064,0.8820391297340393,0.8444468975067139,0.3566601574420929,0.388956218957901,
era5_direct_long_r40_s44,era5_direct,,long,,0.4,44,experiments/results/metrics/round1/era5_direct_long_r40_s44/result.json,0.3814951777458191,0.5479568243026733,0.20353466272354126,0.6949639916419983,0.5112991333007812,0.2213364690542221,0.2763415277004242,0.26985636353492737,0.8842967748641968,0.8416862487792969,0.35595136880874634,0.3879932761192322,
era5_direct_long_r60_s42,era5_direct,,long,,0.6,42,experiments/results/metrics/round1/era5_direct_long_r60_s42/result.json,0.38025742769241333,0.5457727313041687,0.20419694483280182,0.6941397786140442,0.506950318813324,0.21980206668376923,0.27619802951812744,0.27172061800956726,0.8832031488418579,0.8323616981506348,0.353322297334671,0.3882560133934021,
era5_direct_long_r60_s43,era5_direct,,long,,0.6,43,experiments/results/metrics/round1/era5_direct_long_r60_s43/result.json,0.3803280293941498,0.5456428527832031,0.2040148377418518,0.695141077041626,0.5074697732925415,0.21946488320827484,0.27554959058761597,0.2715938091278076,0.884185791015625,0.8332610726356506,0.35296595096588135,0.3862074315547943,
era5_direct_long_r60_s44,era5_direct,,long,,0.6,44,experiments/results/metrics/round1/era5_direct_long_r60_s44/result.json,0.38086411356925964,0.5460877418518066,0.2045087218284607,0.695488691329956,0.5088385939598083,0.21955955028533936,0.27592507004737854,0.2720153331756592,0.8846973180770874,0.8342034816741943,0.35280799865722656,0.38671445846557617,
era5_direct_medium_r20_s42,era5_direct,,medium,,0.2,42,experiments/results/metrics/round1/era5_direct_medium_r20_s42/result.json,0.3831145167350769,0.5508148670196533,0.20522141456604004,0.6958862543106079,0.5181003212928772,0.2216631919145584,0.27470147609710693,0.27284035086631775,0.8844366073608398,0.855676531791687,0.356186181306839,0.3849346339702606,
era5_direct_medium_r20_s43,era5_direct,,medium,,0.2,43,experiments/results/metrics/round1/era5_direct_medium_r20_s43/result.json,0.38218241930007935,0.5514295101165771,0.2046852856874466,0.6945601105690002,0.5154740214347839,0.22141483426094055,0.27477777004241943,0.27299147844314575,0.8833987712860107,0.8595377206802368,0.355752170085907,0.3854672312736511,
era5_direct_medium_r20_s44,era5_direct,,medium,,0.2,44,experiments/results/metrics/round1/era5_direct_medium_r20_s44/result.json,0.3812440037727356,0.5482810735702515,0.2043810933828354,0.6963183879852295,0.5112515091896057,0.21988297998905182,0.2743859887123108,0.272607684135437,0.8852540254592896,0.8451648354530334,0.3531701862812042,0.38520875573158264,
era5_direct_medium_r40_s42,era5_direct,,medium,,0.4,42,experiments/results/metrics/round1/era5_direct_medium_r40_s42/result.json,0.38078773021698,0.5470889806747437,0.20431271195411682,0.692808985710144,0.5108394026756287,0.220286026597023,0.27569156885147095,0.27208173274993896,0.8807647228240967,0.8417527675628662,0.35437485575675964,0.3864710032939911,
era5_direct_medium_r40_s43,era5_direct,,medium,,0.4,43,experiments/results/metrics/round1/era5_direct_medium_r40_s43/result.json,0.3801751732826233,0.5476129055023193,0.20355956256389618,0.6919446587562561,0.5094676613807678,0.21971412003040314,0.2761898338794708,0.2716677784919739,0.8807508945465088,0.8455294370651245,0.3535970151424408,0.3865196704864502,
era5_direct_medium_r40_s44,era5_direct,,medium,,0.4,44,experiments/results/metrics/round1/era5_direct_medium_r40_s44/result.json,0.3801526725292206,0.5463745594024658,0.20371821522712708,0.6916738152503967,0.5090475678443909,0.21965114772319794,0.27667269110679626,0.2706265151500702,0.8800641894340515,0.8407365679740906,0.3532077670097351,0.3872375786304474,
era5_direct_medium_r60_s42,era5_direct,,medium,,0.6,42,experiments/results/metrics/round1/era5_direct_medium_r60_s42/result.json,0.3809616267681122,0.547120213508606,0.20453956723213196,0.6946266889572144,0.5093992948532104,0.22082774341106415,0.27541491389274597,0.2723279893398285,0.8831236362457275,0.8385061025619507,0.3543226718902588,0.3873208165168762,
era5_direct_medium_r60_s43,era5_direct,,medium,,0.6,43,experiments/results/metrics/round1/era5_direct_medium_r60_s43/result.json,0.3803160786628723,0.5465356111526489,0.20450149476528168,0.6935912370681763,0.5078732967376709,0.22056151926517487,0.275052934885025,0.27224355936050415,0.8824467658996582,0.8378090858459473,0.3540552854537964,0.38612326979637146,
era5_direct_medium_r60_s44,era5_direct,,medium,,0.6,44,experiments/results/metrics/round1/era5_direct_medium_r60_s44/result.json,0.38038206100463867,0.5460149049758911,0.20480692386627197,0.6936082243919373,0.5080456137657166,0.2206590473651886,0.27479055523872375,0.2722398340702057,0.8823353052139282,0.8355731964111328,0.35414573550224304,0.3857806622982025,
era5_direct_short_r20_s42,era5_direct,,short,,0.2,42,experiments/results/metrics/round1/era5_direct_short_r20_s42/result.json,0.3808669447898865,0.5480696558952332,0.20514214038848877,0.6910775899887085,0.5141785740852356,0.21964432299137115,0.27429208159446716,0.272999107837677,0.8792877793312073,0.8493790030479431,0.35389643907546997,0.3847859501838684,
era5_direct_short_r20_s43,era5_direct,,short,,0.2,43,experiments/results/metrics/round1/era5_direct_short_r20_s43/result.json,0.3816491663455963,0.5491998791694641,0.20476794242858887,0.6950547695159912,0.5107178092002869,0.22113913297653198,0.27656611800193787,0.27379775047302246,0.8832084536552429,0.8458585739135742,0.3554996848106384,0.38763493299484253,
era5_direct_short_r20_s44,era5_direct,,short,,0.2,44,experiments/results/metrics/round1/era5_direct_short_r20_s44/result.json,0.3812570571899414,0.5466250777244568,0.2044806033372879,0.6940804123878479,0.5103570818901062,0.22143791615962982,0.27592912316322327,0.2719695270061493,0.8824338912963867,0.83668452501297,0.35584351420402527,0.3861940801143646,
era5_direct_short_r40_s42,era5_direct,,short,,0.4,42,experiments/results/metrics/round1/era5_direct_short_r40_s42/result.json,0.3813590109348297,0.5481827855110168,0.20483799278736115,0.6932172179222107,0.5124675631523132,0.22133637964725494,0.274935781955719,0.27272364497184753,0.88200843334198,0.8447633981704712,0.35496559739112854,0.38645270466804504,
era5_direct_short_r40_s43,era5_direct,,short,,0.4,43,experiments/results/metrics/round1/era5_direct_short_r40_s43/result.json,0.38188010454177856,0.5483666658401489,0.20566080510616302,0.6949570178985596,0.5122345089912415,0.2210218906402588,0.2755262553691864,0.2746438682079315,0.8828563094139099,0.8434238433837891,0.35452800989151,0.3863812983036041,
era5_direct_short_r40_s44,era5_direct,,short,,0.4,44,experiments/results/metrics/round1/era5_direct_short_r40_s44/result.json,0.381533682346344,0.5465432405471802,0.20511777698993683,0.6952003836631775,0.5112192034721375,0.22137348353862762,0.27475765347480774,0.272157222032547,0.8836256265640259,0.8358650803565979,0.3550835847854614,0.3859844207763672,
era5_direct_short_r60_s42,era5_direct,,short,,0.6,42,experiments/results/metrics/round1/era5_direct_short_r60_s42/result.json,0.38182124495506287,0.5483909845352173,0.2046995460987091,0.6943652033805847,0.5129021406173706,0.22223322093486786,0.274906188249588,0.2720223367214203,0.8827745318412781,0.8448455333709717,0.35596606135368347,0.38634660840034485,
era5_direct_short_r60_s43,era5_direct,,short,,0.6,43,experiments/results/metrics/round1/era5_direct_short_r60_s43/result.json,0.38183528184890747,0.54799485206604,0.204706072807312,0.694888174533844,0.5120595693588257,0.22212837636470795,0.2753942310810089,0.2723488509654999,0.883167028427124,0.8424742817878723,0.35598307847976685,0.38600119948387146,
era5_direct_short_r60_s44,era5_direct,,short,,0.6,44,experiments/results/metrics/round1/era5_direct_short_r60_s44/result.json,0.38164639472961426,0.5470236539840698,0.20482702553272247,0.6942788362503052,0.5119878053665161,0.22230133414268494,0.27483686804771423,0.2718085050582886,0.8822952508926392,0.8391719460487366,0.35612666606903076,0.3857160210609436,
itransformer_long_r20_s42,itransformer,,long,,0.2,42,experiments/results/metrics/round1/itransformer_long_r20_s42/result.json,0.33973097801208496,0.4812076985836029,0.24314627051353455,0.49780771136283875,0.5935217142105103,0.10845949500799179,0.25571975111961365,0.3330513834953308,0.6481466889381409,0.9004613757133484,0.148030623793602,0.3763485550880432,48.0
itransformer_long_r20_s43,itransformer,,long,,0.2,43,experiments/results/metrics/round1/itransformer_long_r20_s43/result.json,0.4494475722312927,0.6176046133041382,0.3861881196498871,0.6055963039398193,0.646281361579895,0.1590115875005722,0.450160413980484,0.5094625949859619,0.7732670307159424,0.9565963745117188,0.23432199656963348,0.6143748760223389,0.0
itransformer_long_r20_s44,itransformer,,long,,0.2,44,experiments/results/metrics/round1/itransformer_long_r20_s44/result.json,0.44841623306274414,0.6177208423614502,0.3971289098262787,0.6113763451576233,0.6293737888336182,0.174282968044281,0.42991912364959717,0.5171844959259033,0.7673850059509277,0.9429078698158264,0.2516546845436096,0.6094722747802734,0.0
itransformer_short_r20_s42,itransformer,,short,,0.2,42,experiments/results/metrics/round1/itransformer_short_r20_s42/result.json,0.36987727880477905,0.5108436346054077,0.28992724418640137,0.5216613411903381,0.5836690068244934,0.10837483406066895,0.34575411677360535,0.38125938177108765,0.6714271306991577,0.8770314455032349,0.14118023216724396,0.48331987857818604,1.0
linear_interp_long_r20_s42,linear_interp,,long,,0.2,42,experiments/results/metrics/round1/linear_interp_long_r20_s42/result.json,0.4733559489250183,0.6963170766830444,0.3711525499820709,0.6818884015083313,0.7635394930839539,0.09836526215076447,0.45183393359184265,0.5113973021507263,0.9229143857955933,1.2161751985549927,0.17093265056610107,0.6601659059524536,
linear_interp_long_r20_s43,linear_interp,,long,,0.2,43,experiments/results/metrics/round1/linear_interp_long_r20_s43/result.json,0.4754846692085266,0.7035369873046875,0.3721997141838074,0.6853785514831543,0.7714741230010986,0.09923332929611206,0.44913750886917114,0.5162056088447571,0.9279868602752686,1.2408589124679565,0.17115072906017303,0.6614829301834106,
linear_interp_long_r20_s44,linear_interp,,long,,0.2,44,experiments/results/metrics/round1/linear_interp_long_r20_s44/result.json,0.4726174473762512,0.706649899482727,0.3704186975955963,0.6761958003044128,0.762996256351471,0.10237675905227661,0.4510996639728546,0.5179229378700256,0.9152570962905884,1.2513293027877808,0.18952740728855133,0.6592122316360474,
linear_interp_long_r40_s42,linear_interp,,long,,0.4,42,experiments/results/metrics/round1/linear_interp_long_r40_s42/result.json,0.48407426476478577,0.7180068492889404,0.38363564014434814,0.6874907612800598,0.7822824120521545,0.10534625500440598,0.4616163372993469,0.5346992015838623,0.9280185699462891,1.2579710483551025,0.19274672865867615,0.6765989065170288,
linear_interp_long_r40_s43,linear_interp,,long,,0.4,43,experiments/results/metrics/round1/linear_interp_long_r40_s43/result.json,0.48662394285202026,0.7207174301147461,0.38351577520370483,0.6924034953117371,0.7866700887680054,0.10489220917224884,0.465638130903244,0.5310294032096863,0.9324896335601807,1.2659484148025513,0.19020549952983856,0.683914303779602,
linear_interp_long_r40_s44,linear_interp,,long,,0.4,44,experiments/results/metrics/round1/linear_interp_long_r40_s44/result.json,0.48183172941207886,0.716637134552002,0.37956762313842773,0.6877558827400208,0.7722356915473938,0.10756498575210571,0.4620347023010254,0.5290321707725525,0.9298931360244751,1.2408801317214966,0.20367202162742615,0.6797084212303162,
linear_interp_long_r60_s42,linear_interp,,long,,0.6,42,experiments/results/metrics/round1/linear_interp_long_r60_s42/result.json,0.4924389719963074,0.7276646494865417,0.3916195034980774,0.6988505721092224,0.7887316942214966,0.1115756407380104,0.4714173376560211,0.5402489304542542,0.9388343691825867,1.2639365196228027,0.20770597457885742,0.6875975131988525,
linear_interp_long_r60_s43,linear_interp,,long,,0.6,43,experiments/results/metrics/round1/linear_interp_long_r60_s43/result.json,0.49380308389663696,0.7295823097229004,0.39344918727874756,0.6994265913963318,0.7900161147117615,0.11190932989120483,0.4742140769958496,0.544063150882721,0.9392037987709045,1.2675230503082275,0.20478254556655884,0.6923391222953796,
linear_interp_long_r60_s44,linear_interp,,long,,0.6,44,experiments/results/metrics/round1/linear_interp_long_r60_s44/result.json,0.48962774872779846,0.7240618467330933,0.39381423592567444,0.6949154734611511,0.7689692378044128,0.11431298404932022,0.4761267304420471,0.5447370409965515,0.9361847043037415,1.224806308746338,0.2184908092021942,0.696090579032898,
linear_interp_medium_r20_s42,linear_interp,,medium,,0.2,42,experiments/results/metrics/round1/linear_interp_medium_r20_s42/result.json,0.381084144115448,0.5748156309127808,0.27232226729393005,0.5653361082077026,0.6568670868873596,0.06461508572101593,0.34628012776374817,0.39100271463394165,0.7885653972625732,1.0651971101760864,0.10501934587955475,0.5242933630943298,
linear_interp_medium_r20_s43,linear_interp,,medium,,0.2,43,experiments/results/metrics/round1/linear_interp_medium_r20_s43/result.json,0.38266521692276,0.5773588418960571,0.2720421552658081,0.5681881904602051,0.6625091433525085,0.06495867669582367,0.34562793374061584,0.38511356711387634,0.7926464080810547,1.0844440460205078,0.10305172204971313,0.5215383172035217,
linear_interp_medium_r20_s44,linear_interp,,medium,,0.2,44,experiments/results/metrics/round1/linear_interp_medium_r20_s44/result.json,0.3800758123397827,0.5759918093681335,0.2712177634239197,0.5612149834632874,0.6592057347297668,0.0651465505361557,0.3435939848423004,0.3870753049850464,0.7805549502372742,1.0852380990982056,0.10950995236635208,0.5175806879997253,
linear_interp_medium_r40_s42,linear_interp,,medium,,0.4,42,experiments/results/metrics/round1/linear_interp_medium_r40_s42/result.json,0.39835670590400696,0.5993043780326843,0.28582775592803955,0.5872714519500732,0.6827698945999146,0.07011350244283676,0.3658008575439453,0.4055163562297821,0.8144463300704956,1.1081737279891968,0.11634102463722229,0.5520442724227905,
linear_interp_medium_r40_s43,linear_interp,,medium,,0.4,43,experiments/results/metrics/round1/linear_interp_medium_r40_s43/result.json,0.3966851234436035,0.5934992432594299,0.28788119554519653,0.5820185542106628,0.6803544759750366,0.0708671286702156,0.3623042404651642,0.40756654739379883,0.8034741282463074,1.1045763492584229,0.107169009745121,0.5447101593017578,
linear_interp_medium_r40_s44,linear_interp,,medium,,0.4,44,experiments/results/metrics/round1/linear_interp_medium_r40_s44/result.json,0.3993988037109375,0.6023977994918823,0.2873550057411194,0.5831046104431152,0.6912662982940674,0.06966288387775421,0.3656052052974701,0.40764009952545166,0.8057981133460999,1.1348106861114502,0.11069505661725998,0.5530451536178589,
linear_interp_medium_r60_s42,linear_interp,,medium,,0.6,42,experiments/results/metrics/round1/linear_interp_medium_r60_s42/result.json,0.42316722869873047,0.6331299543380737,0.31290504336357117,0.6150320172309875,0.7146028876304626,0.07958558946847916,0.39371049404144287,0.4415862560272217,0.8455320596694946,1.153711199760437,0.13369856774806976,0.5911216139793396,
linear_interp_medium_r60_s43,linear_interp,,medium,,0.6,43,experiments/results/metrics/round1/linear_interp_medium_r60_s43/result.json,0.4213382303714752,0.6291785836219788,0.3132407069206238,0.60845947265625,0.7150576114654541,0.0786355659365654,0.39129775762557983,0.440960168838501,0.8370179533958435,1.1536945104599,0.12721046805381775,0.5870099067687988,
linear_interp_medium_r60_s44,linear_interp,,medium,,0.6,44,experiments/results/metrics/round1/linear_interp_medium_r60_s44/result.json,0.4222556948661804,0.6335383057594299,0.31374603509902954,0.6102070212364197,0.7092925310134888,0.08014288544654846,0.3978900611400604,0.44394582509994507,0.8393250107765198,1.1510742902755737,0.1359752118587494,0.5973714590072632,
linear_interp_short_r20_s42,linear_interp,,short,,0.2,42,experiments/results/metrics/round1/linear_interp_short_r20_s42/result.json,0.28205206990242004,0.44348135590553284,0.17892074584960938,0.4299921989440918,0.5233451128005981,0.036340102553367615,0.24166211485862732,0.2619832754135132,0.6250265836715698,0.8922962546348572,0.05456246808171272,0.3835380971431732,
linear_interp_short_r20_s43,linear_interp,,short,,0.2,43,experiments/results/metrics/round1/linear_interp_short_r20_s43/result.json,0.2821558117866516,0.44222092628479004,0.17845681309700012,0.43343406915664673,0.5172778367996216,0.036189109086990356,0.24542120099067688,0.2594640552997589,0.6335287690162659,0.8724986910820007,0.05619993433356285,0.3894129693508148,
linear_interp_short_r20_s44,linear_interp,,short,,0.2,44,experiments/results/metrics/round1/linear_interp_short_r20_s44/result.json,0.28195205330848694,0.4401993155479431,0.1786966174840927,0.4334104061126709,0.517135500907898,0.036074619740247726,0.24444304406642914,0.25978273153305054,0.6314383745193481,0.8648709058761597,0.055485863238573074,0.3894188404083252,
linear_interp_short_r40_s42,linear_interp,,short,,0.4,42,experiments/results/metrics/round1/linear_interp_short_r40_s42/result.json,0.2998487651348114,0.4684930741786957,0.19653090834617615,0.4552925229072571,0.5425623655319214,0.041872844099998474,0.2629851698875427,0.2874104082584381,0.6589387059211731,0.9127682447433472,0.06813181191682816,0.41521596908569336,
linear_interp_short_r40_s43,linear_interp,,short,,0.4,43,experiments/results/metrics/round1/linear_interp_short_r40_s43/result.json,0.2988806366920471,0.46495071053504944,0.1950356513261795,0.45488855242729187,0.5423882603645325,0.041473086923360825,0.2606176435947418,0.2844308614730835,0.6591329574584961,0.9050940275192261,0.06559004634618759,0.41050565242767334,
linear_interp_short_r40_s44,linear_interp,,short,,0.4,44,experiments/results/metrics/round1/linear_interp_short_r40_s44/result.json,0.29941612482070923,0.4668084979057312,0.19498921930789948,0.45493626594543457,0.5426985621452332,0.041392549872398376,0.2630639970302582,0.28443044424057007,0.6574656963348389,0.9132080078125,0.06329697370529175,0.41564133763313293,
linear_interp_short_r60_s42,linear_interp,,short,,0.6,42,experiments/results/metrics/round1/linear_interp_short_r60_s42/result.json,0.3263998329639435,0.5050139427185059,0.21990232169628143,0.4921935200691223,0.5787584781646729,0.049562565982341766,0.2915821969509125,0.320902943611145,0.705260157585144,0.9627645611763,0.08104019612073898,0.45510199666023254,
linear_interp_short_r60_s43,linear_interp,,short,,0.6,43,experiments/results/metrics/round1/linear_interp_short_r60_s43/result.json,0.3260428011417389,0.5038753151893616,0.2187945693731308,0.4908422529697418,0.5831505060195923,0.04836607724428177,0.2890605926513672,0.3194957971572876,0.7024444341659546,0.9714897274971008,0.07654926925897598,0.4493972957134247,
linear_interp_short_r60_s44,linear_interp,,short,,0.6,44,experiments/results/metrics/round1/linear_interp_short_r60_s44/result.json,0.32640761137008667,0.5047343969345093,0.21981897950172424,0.48829275369644165,0.582490086555481,0.049101270735263824,0.2923350930213928,0.3196675181388855,0.6991446614265442,0.9714736342430115,0.07679995894432068,0.45658639073371887,
locf_long_r20_s42,locf,,long,,0.2,42,experiments/results/metrics/round1/locf_long_r20_s42/result.json,0.48665252327919006,0.713899552822113,0.3845541179180145,0.7021350264549255,0.7795907258987427,0.10187557339668274,0.4651070833206177,0.5277007222175598,0.9466060996055603,1.243491291999817,0.17396381497383118,0.6777358055114746,
locf_long_r20_s43,locf,,long,,0.2,43,experiments/results/metrics/round1/locf_long_r20_s43/result.json,0.4890177249908447,0.7227598428726196,0.38541311025619507,0.7018288969993591,0.7904433608055115,0.10290438681840897,0.4644988775253296,0.5305522084236145,0.9479712247848511,1.2800660133361816,0.17403095960617065,0.6811788082122803,
locf_long_r20_s44,locf,,long,,0.2,44,experiments/results/metrics/round1/locf_long_r20_s44/result.json,0.4866531789302826,0.7228843569755554,0.38661742210388184,0.6970703601837158,0.7780604958534241,0.10626687109470367,0.46525058150291443,0.5365062355995178,0.9418882727622986,1.2679857015609741,0.19241656363010406,0.6756247878074646,
locf_long_r40_s42,locf,,long,,0.4,42,experiments/results/metrics/round1/locf_long_r40_s42/result.json,0.49465495347976685,0.7310501933097839,0.3943863809108734,0.7008311152458191,0.7985932230949402,0.10814737528562546,0.4713166356086731,0.5464382171630859,0.9431896805763245,1.2824692726135254,0.1948479413986206,0.6883058547973633,
locf_long_r40_s43,locf,,long,,0.4,43,experiments/results/metrics/round1/locf_long_r40_s43/result.json,0.4961168169975281,0.7330919504165649,0.3946600556373596,0.7040594816207886,0.7977193593978882,0.10743000358343124,0.47671523690223694,0.5444478392601013,0.9469475150108337,1.2833104133605957,0.19193658232688904,0.698817253112793,
locf_long_r40_s44,locf,,long,,0.4,44,experiments/results/metrics/round1/locf_long_r40_s44/result.json,0.49222320318222046,0.7287728786468506,0.3928976356983185,0.7013011574745178,0.783211886882782,0.11041604727506638,0.4732893705368042,0.5443050265312195,0.9464653134346008,1.2553082704544067,0.2056819349527359,0.6921039819717407,
locf_long_r60_s42,locf,,long,,0.6,42,experiments/results/metrics/round1/locf_long_r60_s42/result.json,0.499357134103775,0.736503005027771,0.39866548776626587,0.7066802382469177,0.8001092076301575,0.11356021463871002,0.47777044773101807,0.548105001449585,0.9476394057273865,1.2812098264694214,0.20915104448795319,0.6964095830917358,
locf_long_r60_s43,locf,,long,,0.6,43,experiments/results/metrics/round1/locf_long_r60_s43/result.json,0.5001705884933472,0.737812340259552,0.4012429118156433,0.7071770429611206,0.7974401116371155,0.11384949088096619,0.4811433255672455,0.5532368421554565,0.9488112330436707,1.2796213626861572,0.20606258511543274,0.7013296484947205,
locf_long_r60_s44,locf,,long,,0.6,44,experiments/results/metrics/round1/locf_long_r60_s44/result.json,0.49608761072158813,0.7317386865615845,0.40099793672561646,0.702551543712616,0.7768375277519226,0.11632326990365982,0.4837276041507721,0.5525410175323486,0.9449287056922913,1.2360780239105225,0.21983623504638672,0.7053093314170837,
locf_medium_r20_s42,locf,,medium,,0.2,42,experiments/results/metrics/round1/locf_medium_r20_s42/result.json,0.446744829416275,0.6675732135772705,0.3378187119960785,0.6502749919891357,0.749975323677063,0.08117974549531937,0.4144752323627472,0.4755265712738037,0.8934811949729919,1.2276935577392578,0.12272574007511139,0.6184388995170593,
locf_medium_r20_s43,locf,,medium,,0.2,43,experiments/results/metrics/round1/locf_medium_r20_s43/result.json,0.4486006200313568,0.6726425886154175,0.3362908661365509,0.6513566374778748,0.7550468444824219,0.08165762573480606,0.4186512231826782,0.4719091057777405,0.8978652358055115,1.245660662651062,0.12139619886875153,0.626381516456604,
