run_name,model,variant,pattern,target_pattern,rate,seed,result_path,mae_mean,rmse_mean,mae_T,mae_RH,mae_wspd,mae_P,mae_q,rmse_T,rmse_RH,rmse_wspd,rmse_P,rmse_q,best_epoch
ecbit_full_long_r20_s42,ecbit,full,long,,0.2,42,experiments/results/metrics/round2/ecbit_full_long_r20_s42/result.json,0.26203271746635437,0.3745562732219696,0.16715066134929657,0.437221497297287,0.43024393916130066,0.0661824643611908,0.20936502516269684,0.21963347494602203,0.5825235843658447,0.6669567823410034,0.09494496136903763,0.3087226152420044,49
ecbit_full_long_r20_s43,ecbit,full,long,,0.2,43,experiments/results/metrics/round2/ecbit_full_long_r20_s43/result.json,0.26514124870300293,0.37545809149742126,0.16805347800254822,0.4486309289932251,0.4290139079093933,0.06330462545156479,0.21670328080654144,0.22116291522979736,0.5898212790489197,0.6640388369560242,0.08412554860115051,0.318141907453537,41
ecbit_full_long_r20_s44,ecbit,full,long,,0.2,44,experiments/results/metrics/round2/ecbit_full_long_r20_s44/result.json,0.26537656784057617,0.3775118589401245,0.1699158400297165,0.4491519331932068,0.43139129877090454,0.06427052617073059,0.2121533453464508,0.22260358929634094,0.5921074151992798,0.67839515209198,0.08552373200654984,0.308929443359375,48
ecbit_full_long_r40_s42,ecbit,full,long,,0.4,42,experiments/results/metrics/round2/ecbit_full_long_r40_s42/result.json,0.2592405378818512,0.3679298758506775,0.1641835868358612,0.44299980998039246,0.41987186670303345,0.06112450733780861,0.20802287757396698,0.21550214290618896,0.5879992246627808,0.6456525921821594,0.08449878543615341,0.3059966266155243,48
ecbit_full_long_r40_s43,ecbit,full,long,,0.4,43,experiments/results/metrics/round2/ecbit_full_long_r40_s43/result.json,0.2606571316719055,0.36834755539894104,0.1676321029663086,0.4467126429080963,0.41901177167892456,0.058562271296978,0.21136683225631714,0.22045336663722992,0.586829423904419,0.6487252712249756,0.07669064402580261,0.30903902649879456,45
ecbit_full_long_r40_s44,ecbit,full,long,,0.4,44,experiments/results/metrics/round2/ecbit_full_long_r40_s44/result.json,0.2602337896823883,0.36776304244995117,0.16707418859004974,0.440218061208725,0.4276992678642273,0.05616851896047592,0.21000875532627106,0.2196846902370453,0.582190752029419,0.6546732187271118,0.07533510029315948,0.30693137645721436,45
ecbit_full_long_r60_s42,ecbit,full,long,,0.6,42,experiments/results/metrics/round2/ecbit_full_long_r60_s42/result.json,0.2591300308704376,0.3672335743904114,0.16350328922271729,0.4440128803253174,0.4190044105052948,0.06071412190794945,0.2084154486656189,0.21507403254508972,0.589690625667572,0.6431986689567566,0.08302602916955948,0.30517861247062683,48
ecbit_full_long_r60_s43,ecbit,full,long,,0.6,43,experiments/results/metrics/round2/ecbit_full_long_r60_s43/result.json,0.26037025451660156,0.36986854672431946,0.16441141068935394,0.4462727904319763,0.4217947721481323,0.05851273611187935,0.21085958182811737,0.21633681654930115,0.590006411075592,0.6554648280143738,0.07784540951251984,0.30968916416168213,48
ecbit_full_long_r60_s44,ecbit,full,long,,0.6,44,experiments/results/metrics/round2/ecbit_full_long_r60_s44/result.json,0.2595493197441101,0.3682313561439514,0.16239246726036072,0.44413721561431885,0.4217361509799957,0.058037810027599335,0.21144306659698486,0.21422931551933289,0.5877404808998108,0.6520010232925415,0.0764024630188942,0.31078362464904785,44
ecbit_full_medium_r20_s42,ecbit,full,medium,,0.2,42,experiments/results/metrics/round2/ecbit_full_medium_r20_s42/result.json,0.25784990191459656,0.36623328924179077,0.16629374027252197,0.4341017007827759,0.42105865478515625,0.05531039834022522,0.21248507499694824,0.21957510709762573,0.5712049007415771,0.6488046646118164,0.0818202942609787,0.30976158380508423,48
ecbit_full_medium_r20_s43,ecbit,full,medium,,0.2,43,experiments/results/metrics/round2/ecbit_full_medium_r20_s43/result.json,0.2561955749988556,0.3647349774837494,0.16504588723182678,0.4334569573402405,0.4188479781150818,0.052935291081666946,0.21069176495075226,0.21882127225399017,0.5723202228546143,0.6519218683242798,0.06996218115091324,0.31064942479133606,45
ecbit_full_medium_r20_s44,ecbit,full,medium,,0.2,44,experiments/results/metrics/round2/ecbit_full_medium_r20_s44/result.json,0.25829291343688965,0.3671630620956421,0.1683449149131775,0.44027405977249146,0.41811737418174744,0.052801746875047684,0.21192649006843567,0.22258861362934113,0.5798768997192383,0.6545446515083313,0.06914079189300537,0.3096643090248108,45
ecbit_full_medium_r40_s42,ecbit,full,medium,,0.4,42,experiments/results/metrics/round2/ecbit_full_medium_r40_s42/result.json,0.255699098110199,0.36236679553985596,0.16323062777519226,0.434196799993515,0.4199548065662384,0.05401335284113884,0.20709991455078125,0.2158929407596588,0.5729036331176758,0.6475626230239868,0.07357457280158997,0.3019002676010132,45
ecbit_full_medium_r40_s43,ecbit,full,medium,,0.4,43,experiments/results/metrics/round2/ecbit_full_medium_r40_s43/result.json,0.2552748918533325,0.3617531657218933,0.16459690034389496,0.43703678250312805,0.4116005003452301,0.05542214959859848,0.2077181190252304,0.21663808822631836,0.5756280422210693,0.6409721374511719,0.07089552283287048,0.3046320974826813,45
ecbit_full_medium_r40_s44,ecbit,full,medium,,0.4,44,experiments/results/metrics/round2/ecbit_full_medium_r40_s44/result.json,0.25429055094718933,0.36091986298561096,0.16137728095054626,0.43654659390449524,0.4147040843963623,0.051783449947834015,0.20704135298728943,0.21324864029884338,0.5770342350006104,0.644835352897644,0.06650480628013611,0.30297625064849854,45
ecbit_full_medium_r60_s42,ecbit,full,medium,,0.6,42,experiments/results/metrics/round2/ecbit_full_medium_r60_s42/result.json,0.2574223577976227,0.3653036057949066,0.1620735228061676,0.4412941336631775,0.42176035046577454,0.05484580993652344,0.20713794231414795,0.21393589675426483,0.5828761458396912,0.6513790488243103,0.07276728004217148,0.3055597245693207,49
ecbit_full_medium_r60_s43,ecbit,full,medium,,0.6,43,experiments/results/metrics/round2/ecbit_full_medium_r60_s43/result.json,0.257047563791275,0.36504873633384705,0.161489799618721,0.4402864873409271,0.42338013648986816,0.05195246636867523,0.20812885463237762,0.2132740169763565,0.5817238688468933,0.6546992659568787,0.06758788228034973,0.3079586327075958,48
ecbit_full_medium_r60_s44,ecbit,full,medium,,0.6,44,experiments/results/metrics/round2/ecbit_full_medium_r60_s44/result.json,0.2574586868286133,0.3653002381324768,0.16241274774074554,0.4425819218158722,0.4186752140522003,0.05568625405430794,0.20793737471103668,0.2128787636756897,0.582309901714325,0.6484994888305664,0.07398931682109833,0.30882391333580017,49
ecbit_full_short_r20_s42,ecbit,full,short,,0.2,42,experiments/results/metrics/round2/ecbit_full_short_r20_s42/result.json,0.24828839302062988,0.35688281059265137,0.15740762650966644,0.41426509618759155,0.40920570492744446,0.052430178970098495,0.20813335478305817,0.20794618129730225,0.5492613911628723,0.639279305934906,0.08425121009349823,0.30367597937583923,44
ecbit_full_short_r20_s43,ecbit,full,short,,0.2,43,experiments/results/metrics/round2/ecbit_full_short_r20_s43/result.json,0.24828949570655823,0.3529026508331299,0.15891142189502716,0.41562584042549133,0.410864919424057,0.05178267881274223,0.20426249504089355,0.20989517867565155,0.5536345839500427,0.629456639289856,0.07330559939146042,0.29822126030921936,49
ecbit_full_short_r20_s44,ecbit,full,short,,0.2,44,experiments/results/metrics/round2/ecbit_full_short_r20_s44/result.json,0.24720504879951477,0.3526979386806488,0.15830394625663757,0.41494664549827576,0.40586575865745544,0.05356644466519356,0.20334243774414062,0.20927196741104126,0.5521090030670166,0.631105899810791,0.07461406290531158,0.2963888645172119,48
ecbit_full_short_r40_s42,ecbit,full,short,,0.4,42,experiments/results/metrics/round2/ecbit_full_short_r40_s42/result.json,0.24595315754413605,0.3499475121498108,0.15667355060577393,0.41557222604751587,0.40605056285858154,0.05091295391321182,0.20055647194385529,0.20708614587783813,0.5509764552116394,0.6301683187484741,0.0686129555106163,0.2928936183452606,49
ecbit_full_short_r40_s43,ecbit,full,short,,0.4,43,experiments/results/metrics/round2/ecbit_full_short_r40_s43/result.json,0.2460629642009735,0.35167884826660156,0.15629981458187103,0.4157842695713043,0.40733835101127625,0.04888833314180374,0.20200411975383759,0.20753781497478485,0.5539982914924622,0.6306771636009216,0.07142902165651321,0.29475194215774536,48
ecbit_full_short_r40_s44,ecbit,full,short,,0.4,44,experiments/results/metrics/round2/ecbit_full_short_r40_s44/result.json,0.24838784337043762,0.3559551239013672,0.1579393893480301,0.41533249616622925,0.41129812598228455,0.05423114076256752,0.20313800871372223,0.20841717720031738,0.5523508787155151,0.6417582631111145,0.07976678758859634,0.29748252034187317,49
ecbit_full_short_r60_s42,ecbit,full,short,,0.6,42,experiments/results/metrics/round2/ecbit_full_short_r60_s42/result.json,0.24882236123085022,0.35302892327308655,0.15787819027900696,0.42037516832351685,0.410960853099823,0.05112457275390625,0.20377306640148163,0.20827487111091614,0.5588163733482361,0.6337009072303772,0.06660126149654388,0.29775121808052063,49
ecbit_full_short_r60_s43,ecbit,full,short,,0.6,43,experiments/results/metrics/round2/ecbit_full_short_r60_s43/result.json,0.24784961342811584,0.3534788191318512,0.15813273191452026,0.4192804992198944,0.4094662070274353,0.04922598600387573,0.20314252376556396,0.20872679352760315,0.5567967891693115,0.6346924901008606,0.07046729326248169,0.29671069979667664,48
