model,variant,pattern,rate,mae_mean_mean,mae_mean_std,mae_mean_count,rmse_mean_mean,rmse_mean_std,rmse_mean_count,mae_T_mean,mae_T_std,mae_T_count,mae_RH_mean,mae_RH_std,mae_RH_count,mae_wspd_mean,mae_wspd_std,mae_wspd_count,mae_P_mean,mae_P_std,mae_P_count,mae_q_mean,mae_q_std,mae_q_count,rmse_T_mean,rmse_T_std,rmse_T_count,rmse_RH_mean,rmse_RH_std,rmse_RH_count,rmse_wspd_mean,rmse_wspd_std,rmse_wspd_count,rmse_P_mean,rmse_P_std,rmse_P_count,rmse_q_mean,rmse_q_std,rmse_q_count
ecbit,no_blockmask,mcar,0.6,0.19761887192726135,0.0001331161636950799,9,0.2886104981104533,0.000773360643167338,9,0.12605135142803192,0.0004355432491392041,9,0.3120209077994029,0.0009626998781840481,9,0.33739715814590454,0.0006932082041975828,9,0.04934492210547129,0.0008329712470753717,9,0.16328000525633493,0.0003250590993507525,9,0.16753900051116943,0.0005144788623303998,9,0.4297171930472056,0.0007406622738008893,9,0.5365083813667297,0.0035441568466891976,9,0.06639366348584493,0.0014767949233939106,9,0.24289425710837045,0.00046822205205511306,9
ecbit,no_cross,long,0.2,0.2623642086982727,0.0012654145753784203,3,0.37014291683832806,0.0011851939396788423,3,0.16656999786694845,0.00154080044596804,3,0.45657479763031006,0.009892140920956232,3,0.4127606650193532,0.003076018643802903,3,0.06540673971176147,0.000487435328192873,3,0.21050885319709778,0.0031487829888895086,3,0.21829248468081155,0.00190546188837609,3,0.595678428808848,0.010962976394527594,3,0.6437963445981344,0.005798749442821894,3,0.08524322758118312,0.0023287376378158834,3,0.3077041109402974,0.006447325803716889,3
ecbit,no_cross,long,0.4,0.25882023572921753,0.0005158927063621456,3,0.3658338983853658,0.0008272322834643898,3,0.1606713036696116,0.0004119922879697158,3,0.45252881447474164,0.006481438517082464,3,0.4135430057843526,0.004623649812963384,3,0.06009466076890627,0.002227190268943127,3,0.20726335048675537,0.0008481607582217128,3,0.21170166631539664,0.0007392678709875961,3,0.5923512975374857,0.00559473517829947,3,0.6409950653711954,0.004971549605497033,3,0.07967834919691086,0.004242672481950259,3,0.3044431408246358,0.00029061686095819433,3
ecbit,no_cross,long,0.6,0.2578531304995219,0.00025014614817312104,3,0.36449773112932843,0.0016389206707644035,3,0.15915887554486594,0.0011048707614094743,3,0.4501415987809499,0.003481607096649582,3,0.41392476360003155,0.0024258143969645087,3,0.05878790592153867,0.0010378828438938252,3,0.20725247263908386,0.0012655261044790917,3,0.209892267982165,0.0013693982658500876,3,0.5902494390805563,0.004366903365119617,3,0.6386094292004904,0.006852681306139829,3,0.07951599856217702,0.0028988433388802176,3,0.3042214910189311,0.0014241956539598427,3
ecbit,no_cross,medium,0.2,0.25797414779663086,0.001222796626630306,3,0.36409125725428265,0.0013769272912505003,3,0.1640720715125402,0.001246939172840284,3,0.4421934088071187,0.004227536181255275,3,0.4153914948304494,0.003708629774433357,3,0.05647558346390724,0.0009755199050836122,3,0.21173817912737528,0.002068882246356027,3,0.21635321776072183,0.0018510012510809892,3,0.5782193342844645,0.005116881962333412,3,0.644156297047933,0.0054761297734294626,3,0.07445495575666428,0.0005310796804814486,3,0.3072725832462311,0.0017454174865935929,3
ecbit,no_cross,medium,0.4,0.2553374171257019,0.0005048613770007063,3,0.35980568329493207,0.0003168203039081897,3,0.16224123040835062,0.001794071018584482,3,0.4412376681963603,0.0029983088139275906,3,0.41066256165504456,0.0013379595800273552,3,0.05626450851559639,0.001762336149495081,3,0.2062810758749644,0.0017868286073220178,3,0.2135755866765976,0.0022342817629031047,3,0.5793835520744324,0.003915600406623301,3,0.6318454543749491,0.0036226527802512886,3,0.07232840359210968,0.0016219692081098605,3,0.301895409822464,0.0015554140698407972,3
ecbit,no_cross,medium,0.6,0.25603721539179486,0.00099544887921455,3,0.362320472796758,0.0013737735778782615,3,0.15882431467374167,0.0005622762850942096,3,0.44510145982106525,0.003927628854589161,3,0.4139958719412486,0.0017063708561950576,3,0.056738475958506264,0.0005741266813635767,3,0.20552591979503632,0.0006764346183150284,3,0.2096837361653646,9.565057846506474e-05,3,0.5834940274556478,0.00298578598052609,3,0.6398966709772745,0.004882532128324628,3,0.0758591170112292,0.001200175852610238,3,0.3026687701543172,0.0008020025729737363,3
ecbit,no_cross,short,0.2,0.24739975730578104,0.001902851846631279,3,0.3521532913049062,0.0016430255122829233,3,0.1578605423370997,0.0016039191973616764,3,0.4186679621537526,0.0021374695968829314,3,0.40586555004119873,0.002808526605777951,3,0.05233753596742948,0.0024630427793999056,3,0.2022672047217687,0.002831513409327422,3,0.20811420182387033,0.0024916972065435164,3,0.553820530573527,0.0027649042841962354,3,0.631418248017629,0.011591375273837268,3,0.07237266252438228,0.003325269477062,3,0.2950408061345418,0.0033330797190034237,3
ecbit,no_cross,short,0.4,0.2467353790998459,0.000981784530000781,3,0.35038675864537555,0.0012822758317677953,3,0.15689091384410858,0.000872229106431668,3,0.4227843185265859,0.0014127429125177016,3,0.4027906358242035,0.0040183640183305055,3,0.05023858447869619,0.000562460023010511,3,0.20097246766090393,0.00039049177485875596,3,0.20692693690458933,0.0005865929644709045,3,0.5587540666262308,0.0016793951643414894,3,0.6255244612693787,0.004229589393125115,3,0.06663123021523158,0.00047313305390911674,3,0.2940971255302429,0.0005323436939690525,3
ecbit,no_cross,short,0.6,0.248663991689682,0.0007705358237542875,3,0.35230186581611633,0.0009110724213995646,3,0.15666607518990835,0.0008790880830865747,3,0.42822641134262085,0.0015127655650049086,3,0.4058179457982381,0.002365100282772116,3,0.05154276887575785,0.0005744107518833376,3,0.20106675724188486,0.000667863211538922,3,0.20634116729100546,0.0009228139773259956,3,0.5642919739087423,0.00306324964048914,3,0.6288964152336121,0.0024144919503964715,3,0.0674916331966718,0.0008389400614017872,3,0.2944881518681844,0.0011241256977270343,3
ecbit,no_era5,long,0.2,0.3393395046393077,0.0013032859714072274,3,0.4819127519925435,0.0015054071112530817,3,0.24397543569405875,0.0018146998294641154,3,0.500668446222941,0.006805102713944086,3,0.5883718729019165,0.006812509583687644,3,0.10902359336614609,0.0012418996690308686,3,0.25465817252794903,0.0024725311684814675,3,0.3341541488965352,0.0014051253185128286,3,0.6523224115371704,0.008029802544828884,3,0.8962912360827128,0.004293842695488446,3,0.14827404419581094,0.0031935414759897553,3,0.37852202852567035,0.0028832146754105667,3
ecbit,no_era5,long,0.4,0.36295175552368164,0.003606645459636564,3,0.5150309602419535,0.0026237335296194725,3,0.27621716260910034,0.0031659350964356706,3,0.5307328701019287,0.0028920836689953727,3,0.6018538475036621,0.008359369019270861,3,0.10857912649710973,0.0020583780020463362,3,0.29737574855486554,0.0031696012882286443,3,0.3740076720714569,0.004373860590202815,3,0.6859093507130941,0.004541325364850565,3,0.9216196537017822,0.005851512324548886,3,0.15493620932102203,0.0077334938745663275,3,0.43868183096249896,0.001528062940279944,3
ecbit,no_era5,long,0.6,0.38444916407267254,0.0016387874034123268,3,0.5396432280540466,0.0015660309487008572,3,0.3011618951956431,0.0001715854168273504,3,0.5638585289319357,0.0064020800906512045,3,0.6072078545888265,0.00223729366452394,3,0.11160834381977718,0.0009783406002918233,3,0.33840922514597577,0.0033361785690927052,3,0.40408626198768616,0.0009043630710839563,3,0.7192599376042684,0.008542052744816496,3,0.9211932023366293,0.005827304576671355,3,0.16433715323607126,0.006577041419877422,3,0.4893395205338796,0.0007197472896308924,3
ecbit,no_era5,medium,0.2,0.33547598123550415,0.0008236511268665819,3,0.4756613572438558,0.0015127332333992156,3,0.24526030818621317,0.0004968593794021869,3,0.49411176641782123,0.0041965726373620555,3,0.5756745537122091,0.004309542316301042,3,0.09499188264211018,0.0006677066851845779,3,0.2673414846261342,0.002404333621094118,3,0.3298675815264384,0.00015295396863942632,3,0.6454774339993795,0.005617167053125244,3,0.8776842753092448,0.008775949431459743,3,0.13230702777703604,0.0067752398932071235,3,0.3929704924424489,0.005161177380067257,3
ecbit,no_era5,medium,0.4,0.34719868501027423,0.0011863279781750469,3,0.48934417963027954,0.001627893668887112,3,0.25871551036834717,0.00466804990890264,3,0.5162246425946554,0.0032709385812699676,3,0.5800381898880005,0.004754125587685605,3,0.09486051152149837,0.00039297140478024013,3,0.28615448872248334,0.003196854797224639,3,0.3468775749206543,0.005553783413150872,3,0.6683803796768188,0.004346265481942907,3,0.8838331500689188,0.0016051901014812978,3,0.12844011187553406,0.0015574448930020647,3,0.41918973128000897,0.0052532106959264704,3
ecbit,no_era5,medium,0.6,0.36480894684791565,0.000901918406582366,3,0.5107789238293966,0.0011072401649899234,3,0.28002538283665973,0.0019180798120141806,3,0.5373626550038656,0.002048214049888461,3,0.5966235597928365,0.004396181693302972,3,0.09851063042879105,0.0022637775014090924,3,0.3115224838256836,0.003928342585837611,3,0.37508740027745563,0.0010717229618129552,3,0.6892506082852682,0.0014423475190445247,3,0.9055877129236857,0.0049280100192189025,3,0.13029989103476206,0.0033184537916103366,3,0.453669011592865,0.004617334763673563,3
ecbit,no_era5,short,0.2,0.30814146995544434,0.0020879566412023145,3,0.4378348688284556,0.0012492352636159056,3,0.22044111291567484,0.002816138483103757,3,0.45325448115666706,0.004843002611185802,3,0.5240487655003866,0.0035016967736421372,3,0.08876077334086101,0.0012764724386368097,3,0.2542022367318471,0.00017773423046812684,3,0.29276879628499347,0.0029889862438575118,3,0.59730992714564,0.006340809015451327,3,0.8085593978563944,0.002879551313750195,3,0.11945276459058125,0.0035810080209701172,3,0.3710835079352061,0.0037159158080870046,3
ecbit,no_era5,short,0.4,0.315329909324646,0.0018516904839825426,3,0.44973038633664447,0.0022437550391787367,3,0.22746615608533224,0.0005879782325734898,3,0.4686219096183777,0.0032972276782444634,3,0.5340928435325623,0.0029439223004096293,3,0.08276887238025665,0.0011570107341055476,3,0.26369977990786236,0.0023094739095856345,3,0.3048046827316284,0.0009140588678250723,3,0.6159572005271912,0.004523093823566704,3,0.8309825658798218,0.0008376115056132535,3,0.11120570947726567,0.005025686596112198,3,0.38570186495780945,0.0005664530536479956,3
ecbit,no_era5,short,0.6,0.3282134234905243,0.0010403463868803706,3,0.467272013425827,0.002406697862668302,3,0.24199925363063812,0.0020637869853427047,3,0.4882318278153737,0.0018754789280888194,3,0.5499831040700277,0.0014510819266578166,3,0.0835572878519694,0.0006599759780206293,3,0.2772955894470215,0.0030250376682120837,3,0.325329194466273,0.0025709562972097036,3,0.6378785173098246,0.003403456106737465,3,0.8563153743743896,0.00342432666569487,3,0.11149684836467107,0.00327549463016114,3,0.40534016489982605,0.004863731512227976,3
