run_name,config,checkpoint,pattern,rate,seed,perturbation,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,downsample_24h,0.1871691793203354,0.25282973051071167,0.4708605110645294,0.6200391054153442,0.481608122587204,0.754863440990448,0.05855748429894447,0.07606072723865509,0.2465207725763321,0.36226552724838257,0.28894323110580444,0.41321173310279846
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,downsample_6h,0.15912161767482758,0.21509292721748352,0.4445609450340271,0.5870972871780396,0.4290134608745575,0.6813539862632751,0.052620597183704376,0.06845064461231232,0.21543137729167938,0.31615784764289856,0.26014962792396545,0.3736305832862854
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,mask_P,0.16658055782318115,0.22398847341537476,0.4512432813644409,0.592310905456543,0.47009187936782837,0.7633083462715149,0.18651829659938812,0.2981487512588501,0.22212055325508118,0.32207292318344116,0.2993108928203583,0.4399659037590027
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,mask_RH,0.16070033609867096,0.21726521849632263,0.5452761650085449,0.7052133083343506,0.4564204216003418,0.7163324952125549,0.055554430931806564,0.07316894829273224,0.21683110296726227,0.3184674084186554,0.2869564890861511,0.4060894846916199
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,mask_T,0.4583403170108795,0.5988636612892151,0.4657573699951172,0.6043357849121094,0.44149672985076904,0.7040678858757019,0.054765716195106506,0.07109997421503067,0.23097042739391327,0.3358652591705322,0.3302661180496216,0.4628465175628662
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,mask_q,0.16160255670547485,0.21745117008686066,0.4473210871219635,0.5906130075454712,0.4325965642929077,0.6911975145339966,0.05438021942973137,0.0709727331995964,0.4438380300998688,0.6119430661201477,0.30794769525527954,0.4364354610443115
ecbit_full_medium_r60_s44,experiments/configs/round2_gated/ecbit_full_medium_r60_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_medium_r60_s44/best.pt,medium,0.6,44,mask_wspd,0.16029036045074463,0.2159435898065567,0.4581628441810608,0.5984188318252563,0.6153969764709473,0.9309749603271484,0.05694308131933212,0.07480970025062561,0.21568059921264648,0.31650906801223755,0.3012947738170624,0.42733126878738403
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,baseline,0.15489555895328522,0.20608125627040863,0.4139844477176666,0.5521281361579895,0.4146212935447693,0.6503809690475464,0.05368423834443092,0.0711432620882988,0.2107037901878357,0.3073500990867615,0.2495778501033783,0.3574167490005493
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,downsample_12h,0.16271863877773285,0.21642601490020752,0.4207165837287903,0.559615433216095,0.426583468914032,0.6644930243492126,0.055272169411182404,0.07306301593780518,0.21919964253902435,0.3196243345737457,0.25689810514450073,0.36664435267448425
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,downsample_24h,0.18300656974315643,0.24517056345939636,0.4400802254676819,0.5837856531143188,0.4686405062675476,0.7225135564804077,0.06007390096783638,0.07902075350284576,0.24263568222522736,0.3544853925704956,0.2788873612880707,0.3969951868057251
ecbit_full_short_r20_s42,experiments/configs/round2_gated/ecbit_full_short_r20_s42.yaml,experiments/results/metrics/round2_gated/ecbit_full_short_r20_s42/best.pt,short,0.2,42,downsample_6h,0.1561155468225479,0.20757322013378143,0.41443461179733276,0.5523306131362915,0.41558435559272766,0.6508697867393494,0.05390341952443123,0.0714084580540657,0.21191725134849548,0.3091405928134918,0.25039106607437134,0.3582645356655121
