config,run_name,pattern,rate,seed,mode,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
experiments/configs/round1/era5_direct_long_r60_s44.yaml,era5_direct_long_r60_s44,long,0.6,44,endpoint_anchor,0.19173423945903778,0.26464882493019104,0.6503335237503052,0.8666864633560181,0.5658413171768188,0.9661563634872437,0.01217554323375225,0.019180109724402428,0.2833084166049957,0.4255717992782593,0.3406786322593689,0.5084487199783325
experiments/configs/round1/era5_direct_medium_r20_s42.yaml,era5_direct_medium_r20_s42,medium,0.2,42,station_month_bias,0.1591680645942688,0.2187303602695465,0.5201006531715393,0.6765883564949036,0.44577470421791077,0.7257850170135498,0.012662531808018684,0.01743767410516739,0.21814776957035065,0.32968199253082275,0.2711707353591919,0.39364466071128845
experiments/configs/round1/era5_direct_medium_r20_s42.yaml,era5_direct_medium_r20_s42,medium,0.2,42,endpoint_anchor,0.1616804450750351,0.2228015810251236,0.5514458417892456,0.7479084134101868,0.5073042511940002,0.8698438405990601,0.01004567090421915,0.016481760889291763,0.2404503971338272,0.3681774139404297,0.2941853404045105,0.44504261016845703
experiments/configs/round1/era5_direct_medium_r20_s43.yaml,era5_direct_medium_r20_s43,medium,0.2,43,station_month_bias,0.1578063815832138,0.21774370968341827,0.5223190188407898,0.6826576590538025,0.44379353523254395,0.7281192541122437,0.012646115384995937,0.017213374376296997,0.2177937775850296,0.3297262489795685,0.27087175846099854,0.39509204030036926
experiments/configs/round1/era5_direct_medium_r20_s43.yaml,era5_direct_medium_r20_s43,medium,0.2,43,endpoint_anchor,0.16169863939285278,0.2224288135766983,0.5622449517250061,0.7629386186599731,0.5104454755783081,0.8845263719558716,0.009942524135112762,0.015825551003217697,0.23817676305770874,0.3645453155040741,0.29650169610977173,0.4500529170036316
experiments/configs/round1/era5_direct_medium_r20_s44.yaml,era5_direct_medium_r20_s44,medium,0.2,44,station_month_bias,0.15854771435260773,0.2184106558561325,0.5195440053939819,0.6770733594894409,0.4425499439239502,0.7183745503425598,0.01267231721431017,0.0173489972949028,0.2191741019487381,0.32985755801200867,0.2704976201057434,0.39221301674842834
experiments/configs/round1/era5_direct_medium_r20_s44.yaml,era5_direct_medium_r20_s44,medium,0.2,44,endpoint_anchor,0.16293330490589142,0.22582364082336426,0.5538426041603088,0.7484830617904663,0.5087141990661621,0.8903921246528625,0.01002353336662054,0.01576695404946804,0.2392948418855667,0.3666304051876068,0.29496169090270996,0.44941920042037964
experiments/configs/round1/era5_direct_medium_r40_s42.yaml,era5_direct_medium_r40_s42,medium,0.4,42,station_month_bias,0.15789973735809326,0.21802888810634613,0.5171282291412354,0.6735146045684814,0.44281625747680664,0.7171865105628967,0.012666492722928524,0.017511101439595222,0.2183000147342682,0.3303115963935852,0.2697621285915375,0.39131054282188416
experiments/configs/round1/era5_direct_medium_r40_s42.yaml,era5_direct_medium_r40_s42,medium,0.4,42,endpoint_anchor,0.16469793021678925,0.22681112587451935,0.5704002976417542,0.7729184627532959,0.5205133557319641,0.8966026306152344,0.010311650112271309,0.016716621816158295,0.24832603335380554,0.3801712095737457,0.30284982919692993,0.4586440622806549
experiments/configs/round1/era5_direct_medium_r40_s43.yaml,era5_direct_medium_r40_s43,medium,0.4,43,station_month_bias,0.15725581347942352,0.2176184356212616,0.5177700519561768,0.6762446761131287,0.44099876284599304,0.7197662591934204,0.012598823755979538,0.01732306368649006,0.2176874727010727,0.328807532787323,0.2692621946334839,0.3919519782066345
experiments/configs/round1/era5_direct_medium_r40_s43.yaml,era5_direct_medium_r40_s43,medium,0.4,43,endpoint_anchor,0.16512249410152435,0.22818917036056519,0.5731684565544128,0.7722780704498291,0.5163401365280151,0.8859331011772156,0.010206321254372597,0.016270341351628304,0.24811215698719025,0.37969639897346497,0.30258992314338684,0.4564734399318695
experiments/configs/round1/era5_direct_medium_r40_s44.yaml,era5_direct_medium_r40_s44,medium,0.4,44,station_month_bias,0.1572648286819458,0.21622127294540405,0.5162190198898315,0.673487663269043,0.4415102005004883,0.7172529101371765,0.012642056681215763,0.01737762801349163,0.21918420493602753,0.3308952748775482,0.26936405897140503,0.391046941280365
experiments/configs/round1/era5_direct_medium_r40_s44.yaml,era5_direct_medium_r40_s44,medium,0.4,44,endpoint_anchor,0.1662864089012146,0.230144664645195,0.5693830251693726,0.7701467871665955,0.5232067108154297,0.9128552675247192,0.010318654589354992,0.01645415462553501,0.24666862189769745,0.37741148471832275,0.30317267775535583,0.4614025056362152
experiments/configs/round1/era5_direct_medium_r60_s42.yaml,era5_direct_medium_r60_s42,medium,0.6,42,station_month_bias,0.157797709107399,0.2180996835231781,0.5183805823326111,0.6756866574287415,0.4415992796421051,0.7154249548912048,0.01266192551702261,0.017383603379130363,0.21881723403930664,0.3312728703022003,0.26985135674476624,0.39157357811927795
experiments/configs/round1/era5_direct_medium_r60_s42.yaml,era5_direct_medium_r60_s42,medium,0.6,42,endpoint_anchor,0.17020078003406525,0.23447871208190918,0.5925832390785217,0.7981626391410828,0.5349046587944031,0.9280474781990051,0.010657225735485554,0.016975823789834976,0.25602734088897705,0.3877347409725189,0.31287461519241333,0.4730798602104187
experiments/configs/round1/era5_direct_medium_r60_s43.yaml,era5_direct_medium_r60_s43,medium,0.6,43,station_month_bias,0.15758150815963745,0.21789775788784027,0.5183426737785339,0.6763604879379272,0.44015613198280334,0.7141666412353516,0.012580076232552528,0.01721581257879734,0.2179325670003891,0.3293050527572632,0.2693185806274414,0.39098915457725525
experiments/configs/round1/era5_direct_medium_r60_s43.yaml,era5_direct_medium_r60_s43,medium,0.6,43,endpoint_anchor,0.17197290062904358,0.23738409578800201,0.593016505241394,0.7980742454528809,0.5356435179710388,0.920096755027771,0.010683159343898296,0.016863834112882614,0.25549739599227905,0.39057329297065735,0.313362717628479,0.47259846329689026
